,1,4,62,29.7,500,"Car","Automatic",6,"2-Wheel Drive, Rear","Not eqipped",3.46,18.6,5000,298.57,0.1557,0,0.0041,"Three-way catalyst",8
,1,4,63,28.5,500,"Car","Automatic",6,"All Wheel Drive","Not eqipped",3.46,18.6,5250,312.28,0.1879,0,0.0025,"Three-way catalyst",8
,1,4,64,28.9,414,"Car","Manual",7,"2-Wheel Drive, Rear","Not eqipped",3.15,25.2,4000,308.29,0.034,0.002,0.007,"Three-way catalyst",8
,1,4,65,26.5,414,"Car","Manual",7,"2-Wheel Drive, Rear","Not eqipped",3.15,25.2,4500,335.31,0.0385,0.00057,0.0039,"Three-way catalyst",8
,1,4,66,51.6,122,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",4.1,40.7,3125,171.58,0.0813,0.00725,0.0013,"Three-way catalyst",4
,1,4,67,52.5,122,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",4.1,40.7,2875,168.74,0.0602,0.00665,0.0009,"Three-way catalyst",4
,1,4,68,50.1,122,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",4.1,39.9,3125,177.41,0.1024,0.02335,0.001,"Three-way catalyst",4
,1,4,69,50.7,122,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",4.1,40.7,3125,175.3,0.0766,0.01022,0.001,"Three-way catalyst",4
,1,4,70,42,122,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",4.64,42.5,3375,210.72,0.1276,0.01073,0.0021,"Three-way catalyst",4
,1,4,71,46.1,205,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",3.65,42.5,3000,192.66,0.2194,0.01145,0.0018,"Three-way catalyst",4
,1,4,72,46.5,205,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",3.65,42.5,3250,190.89,0.2459,0.01017,0.0013,"Three-way catalyst",4
,1,4,73,49.3,180,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",3.71,43.1,3000,180.27,0.0804,0.00742,0.0029,"Three-way catalyst",4
,1,4,74,46.3,180,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.68,35.3,3125,191.74,0.061,0.00324,0.0033,"Three-way catalyst",4
,1,4,75,50.7,180,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",3.71,42.9,3125,175.07,0.1063,0.00871,0.0073,"Three-way catalyst",4
,1,4,76,45.3,180,"Car","Automatic",6,"2-Wheel Drive, Front","Not eqipped",3.68,33.1,3375,195.52,0.1199,0.01968,0.0036,"Three-way catalyst",4
,1,4,77,43.7,180,"Car","Manual",6,"All Wheel Drive","Not eqipped",3.71,40.4,3500,203.25,0.1854,0.01521,0.0048,"Three-way catalyst",4
,1,4,78,47.2,205,"Car","Manual",6,"2-Wheel Drive, Front","Not eqipped",3.65,42.5,3125,187.93,0.2538,0.01276,0.0012,"Three-way catalyst",4
